id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,quartier
2025-1077019,2025-02-18,1,Vente,630000.0,9001.0,,RUE GEN LOUIS DE PARTOUNEAUX,3275,83000.0,83137,Toulon,83,,,83137000BV0046,,,31.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941012,43.111274,Toulon - Haute ville
2025-1077019,2025-02-18,1,Vente,630000.0,9001.0,,RUE GEN LOUIS DE PARTOUNEAUX,3275,83000.0,83137,Toulon,83,,,83137000BV0046,,,32.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941012,43.111274,Toulon - Haute ville
2025-1077019,2025-02-18,1,Vente,630000.0,9001.0,,RUE GEN LOUIS DE PARTOUNEAUX,3275,83000.0,83137,Toulon,83,,,83137000BV0046,,,33.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941012,43.111274,Toulon - Haute ville
2025-1077019,2025-02-18,1,Vente,630000.0,9001.0,,RUE GEN LOUIS DE PARTOUNEAUX,3275,83000.0,83137,Toulon,83,,,83137000BV0046,,,52.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941012,43.111274,Toulon - Haute ville
2025-1077019,2025-02-18,1,Vente,630000.0,9001.0,,RUE GEN LOUIS DE PARTOUNEAUX,3275,83000.0,83137,Toulon,83,,,83137000BV0046,,,42.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.941012,43.111274,Toulon - Haute ville
2025-1077024,2025-02-26,1,Vente,390000.0,124.0,,RUE DE LA BRISE,1070,83000.0,83137,Toulon,83,,,83137000BS0284,,,110.0,,153.0,71.2,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.950512,43.110487,Toulon - Haute ville
2025-1077024,2025-02-26,1,Vente,390000.0,124.0,,RUE DE LA BRISE,1070,83000.0,83137,Toulon,83,,,83137000BS0284,,,110.0,,153.0,71.2,,,,,,,2,2.0,Appartement,71.0,3.0,,,,,,5.950512,43.110487,Toulon - Haute ville
2025-1077024,2025-02-26,1,Vente,390000.0,124.0,,RUE DE LA BRISE,1070,83000.0,83137,Toulon,83,,,83137000BS0284,,,110.0,,153.0,71.2,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.950512,43.110487,Toulon - Haute ville
2025-1077025,2025-02-25,1,Vente,563000.0,585.0,B,RTE DES COMMONI,6989,83200.0,83137,Toulon,83,,,83137000EP1466,,,,,,,,,,,,,0,1.0,Maison,144.0,5.0,BT,taillis simples,,,481.0,5.919806,43.161084,Toulon - Ubc - Dardennes - Barbanne
2025-1077025,2025-02-25,1,Vente,563000.0,585.0,B,RTE DES COMMONI,6989,83200.0,83137,Toulon,83,,,83137000EP1466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,AG,terrains d'agrément,,,500.0,5.919806,43.161084,Toulon - Ubc - Dardennes - Barbanne
2025-1077025,2025-02-25,1,Vente,563000.0,585.0,B,RTE DES COMMONI,6989,83200.0,83137,Toulon,83,,,83137000EP1466,,,,,,,,,,,,,0,1.0,Maison,144.0,5.0,AG,terrains d'agrément,,,500.0,5.919806,43.161084,Toulon - Ubc - Dardennes - Barbanne
2025-1077025,2025-02-25,1,Vente,563000.0,585.0,B,RTE DES COMMONI,6989,83200.0,83137,Toulon,83,,,83137000EP1466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,500.0,5.919806,43.161084,Toulon - Ubc - Dardennes - Barbanne
2025-1077025,2025-02-25,1,Vente,563000.0,585.0,B,RTE DES COMMONI,6989,83200.0,83137,Toulon,83,,,83137000EP1466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,BT,taillis simples,,,481.0,5.919806,43.161084,Toulon - Ubc - Dardennes - Barbanne
2025-1077025,2025-02-25,1,Vente,563000.0,585.0,B,RTE DES COMMONI,6989,83200.0,83137,Toulon,83,,,83137000EP1466,,,,,,,,,,,,,0,1.0,Maison,144.0,5.0,S,sols,,,500.0,5.919806,43.161084,Toulon - Ubc - Dardennes - Barbanne
2025-1077029,2025-02-18,1,Vente,94000.0,65.0,,AV JEAN MOULIN,3925,83000.0,83137,Toulon,83,,,83137000CO0188,,,47.0,30.85,48.0,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,36.0,0.0,,,,,,5.928507,43.124718,Toulon - Haute ville
2025-1077030,2025-02-10,1,Vente,43000.0,9001.0,,AV DU PORT DE PLAISANCE,5907,83000.0,83137,Toulon,83,,,83137000BY0215,,,32.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.931869,43.113393,Toulon - Haute ville
2025-1077032,2025-02-20,1,Vente,355000.0,250.0,H,CHE DE LA BOSQUETTE,1000,83200.0,83137,Toulon,83,,,83137000AD0167,,,2.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.976012,43.138607,Toulon - Ubc - Dardennes - Barbanne
2025-1077032,2025-02-20,1,Vente,355000.0,250.0,H,CHE DE LA BOSQUETTE,1000,83200.0,83137,Toulon,83,,,83137000AD0167,,,2.0,,,,,,,,,,1,2.0,Appartement,74.0,3.0,,,,,,5.976012,43.138607,Toulon - Ubc - Dardennes - Barbanne
2025-1077039,2025-02-27,1,Vente,380000.0,307.0,,AV DU PORT DE PLAISANCE,5907,83000.0,83137,Toulon,83,,,83137000BY0211,,,247.0,102.07,248.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.930766,43.113754,Toulon - Haute ville
2025-1077039,2025-02-27,1,Vente,380000.0,307.0,,AV DU PORT DE PLAISANCE,5907,83000.0,83137,Toulon,83,,,83137000BY0211,,,247.0,102.07,248.0,,,,,,,,2,2.0,Appartement,100.0,5.0,,,,,,5.930766,43.113754,Toulon - Haute ville
2025-1077043,2025-02-25,1,Vente,5000.0,9102.0,,RUE FRAGONARD,2970,83100.0,83137,Toulon,83,,,83137000BI0660,,,577.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.972183,43.116791,Toulon - Haute ville
2025-1077046,2025-02-19,1,Vente,86150.0,6.0,,RUE RICHARD ANDRIEU,6240,83000.0,83137,Toulon,83,,,83137000CN0346,,,8.0,26.2,,,,,,,,,1,2.0,Appartement,27.0,1.0,,,,,,5.932526,43.122887,Toulon - Haute ville
2025-1077053,2025-02-18,1,Vente,180000.0,460.0,,BD DELESCLUZE,2135,83200.0,83137,Toulon,83,,,83137000DS0135,,,,,,,,,,,,,0,1.0,Maison,65.0,3.0,S,sols,,,364.0,5.900617,43.137992,Toulon - Ubc - Dardennes - Barbanne
2025-1077053,2025-02-18,1,Vente,180000.0,460.0,,BD DELESCLUZE,2135,83200.0,83137,Toulon,83,,,83137000DS0135,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,364.0,5.900617,43.137992,Toulon - Ubc - Dardennes - Barbanne
2025-1077058,2025-02-13,1,Vente,150000.0,2.0,,PL HUBAC,3680,83000.0,83137,Toulon,83,,,83137000CL0276,,,19.0,65.45,4.0,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,64.0,0.0,,,,,,5.934958,43.121232,Toulon - Haute ville
2025-1077066,2025-02-25,1,Vente,159000.0,5.0,,RUE VICTOR GENSOLLEN,7170,83000.0,83137,Toulon,83,,,83137000BV0282,,,3.0,,,,,,,,,,1,2.0,Appartement,39.0,1.0,,,,,,5.939291,43.108531,Toulon - Haute ville
2025-1077067,2025-02-27,1,Vente,77000.0,105.0,,BD TOUCAS,6970,83000.0,83137,Toulon,83,,,83137000BT0171,,,9.0,,,,,,,,,,1,2.0,Appartement,19.0,1.0,,,,,,5.949308,43.109643,Toulon - Haute ville
2025-1077071,2025-02-25,1,Vente,185000.0,117.0,,IMP BAILLE,0575,83100.0,83137,Toulon,83,,,83137000AZ0156,,,2.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.983388,43.121743,Toulon - Haute ville
2025-1077071,2025-02-25,1,Vente,185000.0,117.0,,IMP BAILLE,0575,83100.0,83137,Toulon,83,,,83137000AZ0156,,,2.0,,,,,,,,,,1,2.0,Appartement,112.0,4.0,,,,,,5.983388,43.121743,Toulon - Haute ville
2025-1077072,2025-02-20,1,Vente,61200.0,661.0,,BD MARECHAL JOFFRE,4830,83100.0,83137,Toulon,83,,,83137000CH0177,,,18.0,,,,,,,,,,1,2.0,Appartement,25.0,1.0,,,,,,5.9558,43.124822,Toulon - Haute ville
2025-1077074,2025-02-27,1,Vente,128600.0,16.0,,RUE DANTON,2075,83000.0,83137,Toulon,83,,,83137000CI0178,,,6.0,73.52,,,,,,,,,1,2.0,Appartement,73.0,3.0,,,,,,5.941877,43.122929,Toulon - Haute ville
2025-1077079,2025-02-21,1,Vente,592000.0,304.0,,MTE DE LA PAVEIGNE,5641,83200.0,83137,Toulon,83,,,83137000DZ0163,,,,,,,,,,,,,0,1.0,Maison,68.0,4.0,S,sols,,,715.0,5.891699,43.150075,Toulon - Ubc - Dardennes - Barbanne
2025-1077079,2025-02-21,1,Vente,592000.0,,,MTE DE LA PAVEIGNE,5641,83200.0,83137,Toulon,83,,,83137000DZ0169,,,,,,,,,,,,,0,,,,,S,sols,,,425.0,5.891107,43.149317,Toulon - Ubc - Dardennes - Barbanne
2025-1077079,2025-02-21,1,Vente,592000.0,,,MTE DE LA PAVEIGNE,5641,83200.0,83137,Toulon,83,,,83137000DZ0194,,,,,,,,,,,,,0,,,,,S,sols,,,3210.0,5.891143,43.149744,Toulon - Ubc - Dardennes - Barbanne
2025-1077080,2025-02-17,1,Vente,30000.0,61.0,,AV AUGUSTE BERTHON,0505,83000.0,83137,Toulon,83,,,83137000CY0252,,,159.0,13.3,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.924375,43.129534,Toulon - Haute ville
2025-1077081,2025-02-26,1,Vente,473700.0,15.0,B,AV DE LA PIVOTTE,5838,83100.0,83137,Toulon,83,,,83137000AT0128,,,,,,,,,,,,,0,1.0,Maison,76.0,3.0,S,sols,,,472.0,5.969713,43.13251,Toulon - Haute ville
2025-1077081,2025-02-26,1,Vente,473700.0,15.0,B,AV DE LA PIVOTTE,5838,83100.0,83137,Toulon,83,,,83137000AT0128,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,472.0,5.969713,43.13251,Toulon - Haute ville
2025-1077085,2025-02-11,1,Vente,405830.0,498.0,,RUE DANIELLE CASANOVA,2067,83200.0,83137,Toulon,83,,,83137000DL0501,,,,,,,,,,,,,0,1.0,Maison,154.0,7.0,S,sols,,,1442.0,5.899931,43.131448,Toulon - Ubc - Dardennes - Barbanne
2025-1077085,2025-02-11,1,Vente,405830.0,498.0,,RUE DANIELLE CASANOVA,2067,83200.0,83137,Toulon,83,,,83137000DL0501,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,1442.0,5.899931,43.131448,Toulon - Ubc - Dardennes - Barbanne
2025-1077085,2025-02-11,1,Vente,405830.0,498.0,,RUE DANIELLE CASANOVA,2067,83200.0,83137,Toulon,83,,,83137000DL0501,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,1442.0,5.899931,43.131448,Toulon - Ubc - Dardennes - Barbanne
2025-1077086,2025-02-07,1,Vente,220000.0,305.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0165,,,43.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.942128,43.117324,Toulon - Haute ville
2025-1077086,2025-02-07,1,Vente,220000.0,330.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0198,,,142.0,91.72,44.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.942627,43.116786,Toulon - Haute ville
2025-1077086,2025-02-07,1,Vente,220000.0,330.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0198,,,142.0,91.72,44.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.942627,43.116786,Toulon - Haute ville
2025-1077086,2025-02-07,1,Vente,220000.0,330.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0198,,,142.0,91.72,44.0,,,,,,,,2,2.0,Appartement,80.0,4.0,,,,,,5.942627,43.116786,Toulon - Haute ville
2025-1077086,2025-02-07,1,Vente,220000.0,330.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0198,,,142.0,91.72,44.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.942627,43.116786,Toulon - Haute ville
2025-1077089,2025-02-24,1,Vente,170000.0,26.0,,RUE BEL AIR,0765,83200.0,83137,Toulon,83,,,83137000DV0776,,,,,,,,,,,,,0,,,,,S,sols,,,287.0,5.90276,43.141653,Toulon - Ubc - Dardennes - Barbanne
2025-1077090,2025-02-25,1,Vente,64000.0,135.0,,RUE MATHIEU,4954,83200.0,83137,Toulon,83,,,83137000CW0471,,,135.0,,149.0,37.02,,,,,,,2,2.0,Appartement,37.0,1.0,,,,,,5.903601,43.129614,Toulon - Ubc - Dardennes - Barbanne
2025-1077090,2025-02-25,1,Vente,64000.0,135.0,,RUE MATHIEU,4954,83200.0,83137,Toulon,83,,,83137000CW0471,,,135.0,,149.0,37.02,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.903601,43.129614,Toulon - Ubc - Dardennes - Barbanne
2025-1077090,2025-02-25,1,Vente,64000.0,113.0,,RUE MATHIEU,4954,83200.0,83137,Toulon,83,,,83137000CW0471,,,228.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.903601,43.129614,Toulon - Ubc - Dardennes - Barbanne
2025-1077092,2025-02-28,1,Vente,265000.0,400.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0451,,,88.0,,96.0,80.31,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.979503,43.113821,Toulon - Haute ville
2025-1077092,2025-02-28,1,Vente,265000.0,400.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0451,,,88.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.979503,43.113821,Toulon - Haute ville
2025-1077092,2025-02-28,1,Vente,265000.0,400.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0451,,,88.0,,96.0,80.31,,,,,,,2,2.0,Appartement,81.0,4.0,,,,,,5.979503,43.113821,Toulon - Haute ville
2025-1077092,2025-02-28,1,Vente,265000.0,400.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0451,,,88.0,,96.0,80.31,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.979503,43.113821,Toulon - Haute ville
2025-1077095,2025-02-17,1,Vente,722400.0,428.0,,BD CLAMOUR,1580,83000.0,83137,Toulon,83,,,83137000BP0650,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,1025.0,5.961146,43.119841,Toulon - Haute ville
2025-1077095,2025-02-17,1,Vente,722400.0,428.0,,BD CLAMOUR,1580,83000.0,83137,Toulon,83,,,83137000BP0650,,,,,,,,,,,,,0,1.0,Maison,130.0,4.0,S,sols,,,1025.0,5.961146,43.119841,Toulon - Haute ville
2025-1077096,2025-01-24,1,Vente,75000.0,21.0,,RUE DE POMET,5870,83000.0,83137,Toulon,83,,,83137000CN0232,,,1.0,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,40.0,0.0,,,,,,5.931819,43.123413,Toulon - Haute ville
2025-1077097,2025-02-20,1,Vente,11900.0,74.0,,AV DE LA ROSERAIE,6340,83100.0,83137,Toulon,83,,,83137000BE0351,,,5.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.956117,43.123329,Toulon - Haute ville
2025-1077098,2025-02-26,1,Vente,87000.0,10.0,,RUE BERTHIER,0865,83100.0,83137,Toulon,83,,,83137000CH0228,,,10.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.953296,43.124281,Toulon - Haute ville
2025-1077098,2025-02-26,1,Vente,87000.0,10.0,,RUE BERTHIER,0865,83100.0,83137,Toulon,83,,,83137000CH0228,,,10.0,,,,,,,,,,1,2.0,Appartement,29.0,1.0,,,,,,5.953296,43.124281,Toulon - Haute ville
2025-1077101,2025-03-06,1,Vente,123000.0,150.0,,AV EDOUARD LE BELLEGOU,2518,83000.0,83137,Toulon,83,,,83137000BZ0125,,,47.0,,,,,,,,,,1,2.0,Appartement,90.0,5.0,,,,,,5.93984,43.118311,Toulon - Haute ville
2025-1077101,2025-03-06,1,Vente,123000.0,150.0,,AV EDOUARD LE BELLEGOU,2518,83000.0,83137,Toulon,83,,,83137000BZ0125,,,47.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.93984,43.118311,Toulon - Haute ville
2025-1077113,2025-02-11,1,Vente,170000.0,330.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0198,,,202.0,91.99,,,,,,,,,1,2.0,Appartement,80.0,4.0,,,,,,5.942627,43.116786,Toulon - Haute ville
2025-1077113,2025-02-11,1,Vente,170000.0,330.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0198,,,24.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.942627,43.116786,Toulon - Haute ville
2025-1077113,2025-02-11,1,Vente,170000.0,330.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0198,,,202.0,91.99,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.942627,43.116786,Toulon - Haute ville
2025-1077113,2025-02-11,1,Vente,170000.0,330.0,,RUE JEAN PHILIPPE RAMEAU,3943,83000.0,83137,Toulon,83,,,83137000BZ0198,,,202.0,91.99,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.942627,43.116786,Toulon - Haute ville
2025-1077114,2025-02-07,1,Vente,70000.0,10.0,,RUE REGIMBAUD,6140,83100.0,83137,Toulon,83,,,83137000CH0305,,,5.0,,8.0,39.34,,,,,,,2,2.0,Appartement,40.0,2.0,,,,,,5.950651,43.124613,Toulon - Haute ville
2025-1077116,2025-02-12,1,Vente,63000.0,526.0,,BD MARECHAL JOFFRE,4830,83100.0,83137,Toulon,83,,,83137000CE0088,,,3.0,27.9,,,,,,,,,1,2.0,Appartement,31.0,1.0,,,,,,5.95451,43.123971,Toulon - Haute ville
2025-1077117,2025-02-14,1,Vente,100000.0,28.0,,RUE D ALGER,0135,83000.0,83137,Toulon,83,,,83137000CN0387,,,23.0,37.29,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.932423,43.121582,Toulon - Haute ville
2025-1077117,2025-02-14,1,Vente,100000.0,28.0,,RUE D ALGER,0135,83000.0,83137,Toulon,83,,,83137000CN0387,,,23.0,37.29,,,,,,,,,1,2.0,Appartement,35.0,2.0,,,,,,5.932423,43.121582,Toulon - Haute ville
2025-1077121,2025-02-07,1,Vente,110000.0,352.0,,CHE DE LA CALADE,1135,83000.0,83137,Toulon,83,,,83137000BO0463,,,71.0,,74.0,23.3,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.96207,43.110813,Toulon - Haute ville
2025-1077121,2025-02-07,1,Vente,110000.0,352.0,,CHE DE LA CALADE,1135,83000.0,83137,Toulon,83,,,83137000BO0463,,,71.0,,74.0,23.3,,,,,,,2,2.0,Appartement,22.0,1.0,,,,,,5.96207,43.110813,Toulon - Haute ville
2025-1077121,2025-02-07,1,Vente,110000.0,352.0,,CHE DE LA CALADE,1135,83000.0,83137,Toulon,83,,,83137000BO0463,,,189.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.96207,43.110813,Toulon - Haute ville
2025-1077122,2025-02-24,1,Vente,365000.0,211.0,,AV CHARLES MARENCO,1465,83200.0,83137,Toulon,83,,,83137000EH0424,,,,,,,,,,,,,0,1.0,Maison,92.0,4.0,S,sols,,,638.0,5.897618,43.148173,Toulon - Ubc - Dardennes - Barbanne
2025-1077124,2025-02-25,1,Vente,89000.0,175.0,,RUE BOSSUET,1005,83200.0,83137,Toulon,83,,,83137000CX0135,,,14.0,52.55,,,,,,,,,1,2.0,Appartement,48.0,2.0,,,,,,5.914468,43.13128,Toulon - Ubc - Dardennes - Barbanne
2025-1077129,2025-02-26,1,Vente,60000.0,3.0,,RUE TRUGUET,7010,83000.0,83137,Toulon,83,,,83137000CK0081,,,6.0,34.5,,,,,,,,,1,2.0,Appartement,30.0,1.0,,,,,,5.934895,43.125737,Toulon - Haute ville
2025-1077139,2025-02-21,1,Vente,362000.0,804.0,,AV COLONEL PICOT,1755,83100.0,83137,Toulon,83,,,83137000AX0036,,,,,,,,,,,,,0,1.0,Maison,120.0,5.0,S,sols,,,500.0,5.965795,43.128262,Toulon - Haute ville
2025-1077155,2025-03-06,1,Vente,37500.0,271.0,,CHE DU REVEST A LA VALETTE,6216,83100.0,83137,Toulon,83,,,83137000AC0006,,,,,,,,,,,,,0,1.0,Maison,129.0,4.0,S,sols,,,10670.0,,,Toulon - Haute ville
2025-1077155,2025-03-06,1,Vente,37500.0,271.0,,CHE DU REVEST A LA VALETTE,6216,83100.0,83137,Toulon,83,,,83137000AC0006,,,,,,,,,,,,,0,1.0,Maison,118.0,5.0,S,sols,,,10670.0,,,Toulon - Haute ville
2025-1077155,2025-03-06,1,Vente,37500.0,271.0,,CHE DU REVEST A LA VALETTE,6216,83100.0,83137,Toulon,83,,,83137000AC0006,,,,,,,,,,,,,0,1.0,Maison,61.0,3.0,S,sols,,,10670.0,,,Toulon - Haute ville
2025-1077155,2025-03-06,1,Vente,37500.0,271.0,,CHE DU REVEST A LA VALETTE,6216,83100.0,83137,Toulon,83,,,83137000AC0006,,,,,,,,,,,,,0,1.0,Maison,79.0,3.0,S,sols,,,10670.0,,,Toulon - Haute ville
2025-1077155,2025-03-06,1,Vente,37500.0,271.0,,CHE DU REVEST A LA VALETTE,6216,83100.0,83137,Toulon,83,,,83137000AC0006,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,10670.0,,,Toulon - Haute ville
2025-1077155,2025-03-06,1,Vente,37500.0,271.0,,CHE DU REVEST A LA VALETTE,6216,83100.0,83137,Toulon,83,,,83137000AC0006,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,10670.0,,,Toulon - Haute ville
2025-1077155,2025-03-06,1,Vente,37500.0,271.0,,CHE DU REVEST A LA VALETTE,6216,83100.0,83137,Toulon,83,,,83137000AC0006,,,,,,,,,,,,,0,1.0,Maison,108.0,3.0,S,sols,,,10670.0,,,Toulon - Haute ville
2025-1077157,2025-02-07,1,Vente,30000.0,267.0,,BD DOCTEUR CHARLES BARNIER,2245,83000.0,83137,Toulon,83,,,83137000AN0274,,,279.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.927845,43.131822,Toulon - Haute ville
2025-1077159,2025-02-14,1,Vente,154225.0,1331.0,,BD DES ARMARIS,0415,83100.0,83137,Toulon,83,,,83137000AW0258,,,5.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.980816,43.129856,Toulon - Haute ville
2025-1077159,2025-02-14,1,Vente,154225.0,1331.0,,BD DES ARMARIS,0415,83100.0,83137,Toulon,83,,,83137000AW0258,,,65.0,46.81,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.980816,43.129856,Toulon - Haute ville
2025-1077159,2025-02-14,1,Vente,154225.0,1331.0,,BD DES ARMARIS,0415,83100.0,83137,Toulon,83,,,83137000AW0258,,,68.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.980816,43.129856,Toulon - Haute ville
2025-1077159,2025-02-14,1,Vente,154225.0,1331.0,,BD DES ARMARIS,0415,83100.0,83137,Toulon,83,,,83137000AW0258,,,65.0,46.81,,,,,,,,,1,2.0,Appartement,47.0,2.0,,,,,,5.980816,43.129856,Toulon - Haute ville
2025-1077160,2025-02-14,1,Vente,135000.0,42.0,,BD DOCTEUR CHARLES BARNIER,2245,83000.0,83137,Toulon,83,,,83137000CO0001,,,3.0,55.53,4.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.928694,43.129541,Toulon - Haute ville
2025-1077160,2025-02-14,1,Vente,135000.0,42.0,,BD DOCTEUR CHARLES BARNIER,2245,83000.0,83137,Toulon,83,,,83137000CO0001,,,3.0,55.53,4.0,,,,,,,,2,2.0,Appartement,58.0,3.0,,,,,,5.928694,43.129541,Toulon - Haute ville
2025-1077171,2025-02-13,1,Vente,370000.0,5.0,,RUE LIEUTENANT COL BERNARD,4495,83200.0,83137,Toulon,83,,,83137000CX0536,,,10.0,,63.0,142.3,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.914564,43.127979,Toulon - Ubc - Dardennes - Barbanne
2025-1077171,2025-02-13,1,Vente,370000.0,5.0,,RUE LIEUTENANT COL BERNARD,4495,83200.0,83137,Toulon,83,,,83137000CX0536,,,24.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.914564,43.127979,Toulon - Ubc - Dardennes - Barbanne
2025-1077171,2025-02-13,1,Vente,370000.0,5.0,,RUE LIEUTENANT COL BERNARD,4495,83200.0,83137,Toulon,83,,,83137000CX0536,,,10.0,,63.0,142.3,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.914564,43.127979,Toulon - Ubc - Dardennes - Barbanne
2025-1077171,2025-02-13,1,Vente,370000.0,5.0,,RUE LIEUTENANT COL BERNARD,4495,83200.0,83137,Toulon,83,,,83137000CX0536,,,10.0,,63.0,142.3,,,,,,,2,2.0,Appartement,146.0,5.0,,,,,,5.914564,43.127979,Toulon - Ubc - Dardennes - Barbanne
2025-1077172,2025-02-21,1,Vente,133000.0,1.0,,RUE DUGOMMIER,2405,83000.0,83137,Toulon,83,,,83137000CO0187,,,13.0,,5.0,,,,,,,,2,2.0,Appartement,40.0,2.0,,,,,,5.928546,43.124579,Toulon - Haute ville
2025-1077172,2025-02-21,1,Vente,133000.0,1.0,,RUE DUGOMMIER,2405,83000.0,83137,Toulon,83,,,83137000CO0187,,,13.0,,5.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.928546,43.124579,Toulon - Haute ville
2025-1077173,2025-02-20,1,Vente,204400.0,149.0,,RUE MESSAGER,5110,83200.0,83137,Toulon,83,,,83137000DI0166,,,24.0,,41.0,79.2,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.90608,43.139315,Toulon - Ubc - Dardennes - Barbanne
2025-1077173,2025-02-20,1,Vente,204400.0,149.0,,RUE MESSAGER,5110,83200.0,83137,Toulon,83,,,83137000DI0166,,,32.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.90608,43.139315,Toulon - Ubc - Dardennes - Barbanne
2025-1077173,2025-02-20,1,Vente,204400.0,149.0,,RUE MESSAGER,5110,83200.0,83137,Toulon,83,,,83137000DI0166,,,24.0,,41.0,79.2,,,,,,,2,2.0,Appartement,81.0,4.0,,,,,,5.90608,43.139315,Toulon - Ubc - Dardennes - Barbanne
